"","Country.Region","Date","Confirmed","Deaths","Recovered","Rank"
"5777","Slovenia",2020-04-22,1353,79,205,82
"5778","Slovenia",2020-04-23,1366,79,211,82
"5779","Slovenia",2020-04-24,1373,80,211,82
"5780","Slovenia",2020-04-25,1388,81,219,82
"5781","Slovenia",2020-04-26,1396,82,221,82
"5782","Slovenia",2020-04-27,1402,83,221,82
"5783","Slovenia",2020-04-28,1408,86,223,82
"5784","Slovenia",2020-04-29,1418,89,230,82
"5785","Slovenia",2020-04-30,1429,91,233,82
"5786","Slovenia",2020-05-01,1434,92,233,82
"5787","Slovakia",2020-03-06,1,0,0,83
"5788","Slovakia",2020-03-07,1,0,0,83
"5789","Slovakia",2020-03-08,3,0,0,83
"5790","Slovakia",2020-03-09,3,0,0,83
"5791","Slovakia",2020-03-10,7,0,0,83
"5792","Slovakia",2020-03-11,10,0,0,83
"5793","Slovakia",2020-03-12,16,0,0,83
"5794","Slovakia",2020-03-13,32,0,0,83
"5795","Slovakia",2020-03-14,44,0,0,83
"5796","Slovakia",2020-03-15,54,0,0,83
"5797","Slovakia",2020-03-16,63,0,0,83
"5798","Slovakia",2020-03-17,72,0,0,83
"5799","Slovakia",2020-03-18,105,1,0,83
"5800","Slovakia",2020-03-19,123,1,0,83
"5801","Slovakia",2020-03-20,137,1,0,83
"5802","Slovakia",2020-03-21,178,1,0,83
"5803","Slovakia",2020-03-22,185,0,7,83
"5804","Slovakia",2020-03-23,186,0,7,83
"5805","Slovakia",2020-03-24,204,0,7,83
"5806","Slovakia",2020-03-25,216,0,7,83
"5807","Slovakia",2020-03-26,226,0,2,83
"5808","Slovakia",2020-03-27,269,0,2,83
"5809","Slovakia",2020-03-28,292,0,2,83
"5810","Slovakia",2020-03-29,314,0,2,83
"5811","Slovakia",2020-03-30,336,0,7,83
"5812","Slovakia",2020-03-31,363,0,3,83
"5813","Slovakia",2020-04-01,400,1,3,83
"5814","Slovakia",2020-04-02,426,1,5,83
"5815","Slovakia",2020-04-03,450,1,10,83
"5816","Slovakia",2020-04-04,471,1,10,83
"5817","Slovakia",2020-04-05,485,1,10,83
"5818","Slovakia",2020-04-06,534,2,8,83
"5819","Slovakia",2020-04-07,581,2,13,83
"5820","Slovakia",2020-04-08,682,2,16,83
"5821","Slovakia",2020-04-09,701,2,23,83
"5822","Slovakia",2020-04-10,715,2,23,83
"5823","Slovakia",2020-04-11,728,2,23,83
"5824","Slovakia",2020-04-12,742,2,23,83
"5825","Slovakia",2020-04-13,769,2,107,83
"5826","Slovakia",2020-04-14,835,2,113,83
"5827","Slovakia",2020-04-15,863,6,151,83
"5828","Slovakia",2020-04-16,977,8,167,83
"5829","Slovakia",2020-04-17,1049,9,175,83
"5830","Slovakia",2020-04-18,1089,11,213,83
"5831","Slovakia",2020-04-19,1161,12,229,83
"5832","Slovakia",2020-04-20,1173,13,251,83
"5833","Slovakia",2020-04-21,1199,14,258,83
"5834","Slovakia",2020-04-22,1244,14,284,83
"5835","Slovakia",2020-04-23,1325,15,288,83
"5836","Slovakia",2020-04-24,1360,17,355,83
"5837","Slovakia",2020-04-25,1373,17,386,83
"5838","Slovakia",2020-04-26,1379,18,394,83
"5839","Slovakia",2020-04-27,1381,18,403,83
"5840","Slovakia",2020-04-28,1384,20,423,83
"5841","Slovakia",2020-04-29,1391,22,484,83
"5842","Slovakia",2020-04-30,1396,23,524,83
"5843","Slovakia",2020-05-01,1403,23,558,83
"5844","Ivory Coast",2020-01-27,1,0,0,84
"5845","Ivory Coast",2020-03-11,1,0,0,84
"5846","Ivory Coast",2020-03-12,1,0,0,84
"5847","Ivory Coast",2020-03-13,1,0,0,84
"5848","Ivory Coast",2020-03-14,1,0,0,84
"5849","Ivory Coast",2020-03-15,1,0,0,84
"5850","Ivory Coast",2020-03-16,1,0,0,84
"5851","Ivory Coast",2020-03-17,5,0,1,84
"5852","Ivory Coast",2020-03-18,6,0,1,84
"5853","Ivory Coast",2020-03-19,9,0,1,84
"5854","Ivory Coast",2020-03-20,9,0,1,84
"5855","Ivory Coast",2020-03-21,14,0,1,84
"5856","Ivory Coast",2020-03-22,14,0,1,84
"5857","Ivory Coast",2020-03-23,25,0,2,84
"5858","Ivory Coast",2020-03-24,73,0,2,84
"5859","Ivory Coast",2020-03-25,80,0,3,84
"5860","Ivory Coast",2020-03-26,96,0,3,84
"5861","Ivory Coast",2020-03-27,101,0,3,84
"5862","Ivory Coast",2020-03-28,101,0,3,84
"5863","Ivory Coast",2020-03-29,165,1,4,84
"5864","Ivory Coast",2020-03-30,168,1,6,84
"5865","Ivory Coast",2020-03-31,179,1,7,84
"5866","Ivory Coast",2020-04-01,190,1,9,84
"5867","Ivory Coast",2020-04-02,194,1,15,84
"5868","Ivory Coast",2020-04-03,218,1,19,84
"5869","Ivory Coast",2020-04-04,245,1,25,84
"5870","Ivory Coast",2020-04-05,261,3,37,84
"5871","Ivory Coast",2020-04-06,323,3,41,84
"5872","Ivory Coast",2020-04-07,349,3,41,84
"5873","Ivory Coast",2020-04-08,384,3,48,84
"5874","Ivory Coast",2020-04-09,444,3,52,84
"5875","Ivory Coast",2020-04-10,444,3,52,84
"5876","Ivory Coast",2020-04-11,533,4,58,84
"5877","Ivory Coast",2020-04-12,574,5,85,84
"5878","Ivory Coast",2020-04-13,626,6,89,84
"5879","Ivory Coast",2020-04-14,638,6,114,84
"5880","Ivory Coast",2020-04-15,638,6,114,84
"5881","Ivory Coast",2020-04-16,654,6,146,84
"5882","Ivory Coast",2020-04-17,688,6,193,84
"5883","Ivory Coast",2020-04-18,801,8,239,84
"5884","Ivory Coast",2020-04-19,847,9,260,84
"5885","Ivory Coast",2020-04-20,847,9,260,84
"5886","Ivory Coast",2020-04-21,916,13,303,84
"5887","Ivory Coast",2020-04-22,952,14,310,84
"5888","Ivory Coast",2020-04-23,1004,14,359,84
"5889","Ivory Coast",2020-04-24,1077,14,419,84
"5890","Ivory Coast",2020-04-25,1077,14,419,84
"5891","Ivory Coast",2020-04-26,1150,14,468,84
"5892","Ivory Coast",2020-04-27,1164,14,499,84
"5893","Ivory Coast",2020-04-28,1183,14,525,84
"5894","Ivory Coast",2020-04-29,1238,14,557,84
"5895","Ivory Coast",2020-04-30,1275,14,574,84
"5896","Ivory Coast",2020-05-01,1333,15,597,84
"5897","Bolivia",2020-03-11,2,0,0,85
"5898","Bolivia",2020-03-12,2,0,0,85
"5899","Bolivia",2020-03-13,3,0,0,85
"5900","Bolivia",2020-03-14,10,0,0,85
"5901","Bolivia",2020-03-15,10,0,0,85
"5902","Bolivia",2020-03-16,11,0,0,85
"5903","Bolivia",2020-03-17,11,0,0,85
"5904","Bolivia",2020-03-18,12,0,0,85
"5905","Bolivia",2020-03-19,12,0,0,85
"5906","Bolivia",2020-03-20,15,0,0,85
"5907","Bolivia",2020-03-21,19,0,0,85
"5908","Bolivia",2020-03-22,24,0,0,85
"5909","Bolivia",2020-03-23,27,0,0,85
"5910","Bolivia",2020-03-24,29,0,0,85
"5911","Bolivia",2020-03-25,32,0,0,85
"5912","Bolivia",2020-03-26,43,0,0,85
"5913","Bolivia",2020-03-27,61,0,0,85
"5914","Bolivia",2020-03-28,74,0,0,85
"5915","Bolivia",2020-03-29,81,1,0,85
"5916","Bolivia",2020-03-30,97,4,0,85
"5917","Bolivia",2020-03-31,107,6,0,85
"5918","Bolivia",2020-04-01,115,7,1,85
"5919","Bolivia",2020-04-02,123,8,1,85
"5920","Bolivia",2020-04-03,132,9,1,85
"5921","Bolivia",2020-04-04,139,10,1,85
"5922","Bolivia",2020-04-05,157,10,2,85
"5923","Bolivia",2020-04-06,183,11,2,85
"5924","Bolivia",2020-04-07,194,14,2,85
"5925","Bolivia",2020-04-08,210,15,2,85
"5926","Bolivia",2020-04-09,264,18,2,85
"5927","Bolivia",2020-04-10,268,19,2,85
"5928","Bolivia",2020-04-11,275,20,2,85
"5929","Bolivia",2020-04-12,300,24,2,85
"5930","Bolivia",2020-04-13,330,27,2,85
"5931","Bolivia",2020-04-14,354,28,6,85
"5932","Bolivia",2020-04-15,397,28,7,85
"5933","Bolivia",2020-04-16,441,29,14,85
"5934","Bolivia",2020-04-17,465,31,26,85
"5935","Bolivia",2020-04-18,493,31,31,85
"5936","Bolivia",2020-04-19,520,32,31,85
"5937","Bolivia",2020-04-20,564,33,31,85
"5938","Bolivia",2020-04-21,598,34,37,85
"5939","Bolivia",2020-04-22,609,37,44,85
"5940","Bolivia",2020-04-23,703,43,44,85
"5941","Bolivia",2020-04-24,807,44,54,85
"5942","Bolivia",2020-04-25,866,46,54,85
"5943","Bolivia",2020-04-26,950,50,80,85
"5944","Bolivia",2020-04-27,1014,53,98,85
"5945","Bolivia",2020-04-28,1014,53,98,85
"5946","Bolivia",2020-04-29,1110,59,117,85
"5947","Bolivia",2020-04-30,1110,59,117,85
"5948","Bolivia",2020-05-01,1229,66,134,85
"5949","Djibouti",2020-03-18,1,0,0,86
"5950","Djibouti",2020-03-19,1,0,0,86
"5951","Djibouti",2020-03-20,1,0,0,86
"5952","Djibouti",2020-03-21,1,0,0,86
"5953","Djibouti",2020-03-22,1,0,0,86
"5954","Djibouti",2020-03-23,3,0,0,86
"5955","Djibouti",2020-03-24,3,0,0,86
"5956","Djibouti",2020-03-25,11,0,0,86
"5957","Djibouti",2020-03-26,11,0,0,86
"5958","Djibouti",2020-03-27,12,0,0,86
"5959","Djibouti",2020-03-28,14,0,0,86
"5960","Djibouti",2020-03-29,18,0,0,86
"5961","Djibouti",2020-03-30,18,0,0,86
"5962","Djibouti",2020-03-31,30,0,0,86
"5963","Djibouti",2020-04-01,33,0,0,86
"5964","Djibouti",2020-04-02,40,0,0,86
"5965","Djibouti",2020-04-03,49,0,8,86
"5966","Djibouti",2020-04-04,50,0,8,86
"5967","Djibouti",2020-04-05,59,0,9,86
"5968","Djibouti",2020-04-06,90,0,9,86
"5969","Djibouti",2020-04-07,90,0,9,86
"5970","Djibouti",2020-04-08,135,0,25,86
"5971","Djibouti",2020-04-09,135,0,25,86
"5972","Djibouti",2020-04-10,150,1,36,86
"5973","Djibouti",2020-04-11,187,2,36,86
"5974","Djibouti",2020-04-12,214,2,36,86
"5975","Djibouti",2020-04-13,298,2,41,86
"5976","Djibouti",2020-04-14,363,2,53,86
"5977","Djibouti",2020-04-15,435,2,71,86
"5978","Djibouti",2020-04-16,591,2,73,86
"5979","Djibouti",2020-04-17,732,2,76,86
"5980","Djibouti",2020-04-18,732,2,76,86
"5981","Djibouti",2020-04-19,846,2,102,86
"5982","Djibouti",2020-04-20,846,2,102,86
"5983","Djibouti",2020-04-21,945,2,112,86
"5984","Djibouti",2020-04-22,974,2,183,86
"5985","Djibouti",2020-04-23,986,2,252,86
"5986","Djibouti",2020-04-24,999,2,330,86
"5987","Djibouti",2020-04-25,1008,2,373,86
"5988","Djibouti",2020-04-26,1023,2,411,86
"5989","Djibouti",2020-04-27,1035,2,477,86
"5990","Djibouti",2020-04-28,1072,2,498,86
"5991","Djibouti",2020-04-29,1077,2,599,86
"5992","Djibouti",2020-04-30,1089,2,642,86
"5993","Djibouti",2020-05-01,1097,2,672,86
"5994","Hong Kong",2020-01-22,0,0,0,87
"5995","Hong Kong",2020-01-23,2,0,0,87
"5996","Hong Kong",2020-01-24,2,0,0,87
"5997","Hong Kong",2020-01-25,5,0,0,87
"5998","Hong Kong",2020-01-26,8,0,0,87
"5999","Hong Kong",2020-01-27,8,0,0,87
"6000","Hong Kong",2020-01-28,8,0,0,87
"6001","Hong Kong",2020-01-29,10,0,0,87
"6002","Hong Kong",2020-01-30,10,0,0,87
"6003","Hong Kong",2020-01-31,12,0,0,87
"6004","Hong Kong",2020-02-01,13,0,0,87
"6005","Hong Kong",2020-02-02,15,0,0,87
"6006","Hong Kong",2020-02-03,15,0,0,87
"6007","Hong Kong",2020-02-04,17,1,0,87
"6008","Hong Kong",2020-02-05,21,1,0,87
"6009","Hong Kong",2020-02-06,24,1,0,87
"6010","Hong Kong",2020-02-07,25,1,0,87
"6011","Hong Kong",2020-02-08,26,1,0,87
"6012","Hong Kong",2020-02-09,29,1,0,87
"6013","Hong Kong",2020-02-10,38,1,0,87
"6014","Hong Kong",2020-02-11,49,1,0,87
"6015","Hong Kong",2020-02-12,50,1,1,87
"6016","Hong Kong",2020-02-13,53,1,1,87
"6017","Hong Kong",2020-02-14,56,1,1,87
"6018","Hong Kong",2020-02-15,56,1,1,87
"6019","Hong Kong",2020-02-16,57,1,2,87
"6020","Hong Kong",2020-02-17,60,1,2,87
"6021","Hong Kong",2020-02-18,62,1,2,87
"6022","Hong Kong",2020-02-19,63,2,5,87
"6023","Hong Kong",2020-02-20,68,2,6,87
"6024","Hong Kong",2020-02-21,68,2,5,87
"6025","Hong Kong",2020-02-22,69,2,6,87
"6026","Hong Kong",2020-02-23,74,2,11,87
"6027","Hong Kong",2020-02-24,79,2,19,87
"6028","Hong Kong",2020-02-25,84,2,19,87
"6029","Hong Kong",2020-02-26,91,2,24,87
"6030","Hong Kong",2020-02-27,92,2,24,87
"6031","Hong Kong",2020-02-28,94,2,30,87
"6032","Hong Kong",2020-02-29,95,2,33,87
"6033","Hong Kong",2020-03-01,96,2,36,87
"6034","Hong Kong",2020-03-02,100,2,36,87
"6035","Hong Kong",2020-03-03,100,2,37,87
"6036","Hong Kong",2020-03-04,105,2,37,87
"6037","Hong Kong",2020-03-05,105,2,43,87
"6038","Hong Kong",2020-03-06,107,2,46,87
"6039","Hong Kong",2020-03-07,108,2,51,87
"6040","Hong Kong",2020-03-08,114,3,58,87
"6041","Hong Kong",2020-03-09,115,3,59,87
"6042","Hong Kong",2020-03-10,120,3,65,87
"6043","Hong Kong",2020-03-11,126,3,65,87
"6044","Hong Kong",2020-03-12,129,3,67,87
"6045","Hong Kong",2020-03-13,134,4,77,87
"6046","Hong Kong",2020-03-14,140,4,78,87
"6047","Hong Kong",2020-03-15,145,4,81,87
"6048","Hong Kong",2020-03-16,155,4,84,87
"6049","Hong Kong",2020-03-17,162,4,88,87
"6050","Hong Kong",2020-03-18,181,4,92,87
"6051","Hong Kong",2020-03-19,208,4,95,87
"6052","Hong Kong",2020-03-20,256,4,98,87
"6053","Hong Kong",2020-03-21,273,4,98,87
"6054","Hong Kong",2020-03-22,317,4,100,87
"6055","Hong Kong",2020-03-23,356,4,100,87
"6056","Hong Kong",2020-03-24,386,4,101,87
"6057","Hong Kong",2020-03-25,410,4,102,87
"6058","Hong Kong",2020-03-26,453,4,110,87
"6059","Hong Kong",2020-03-27,519,4,110,87
"6060","Hong Kong",2020-03-28,561,4,112,87
"6061","Hong Kong",2020-03-29,641,4,112,87
"6062","Hong Kong",2020-03-30,682,4,123,87
"6063","Hong Kong",2020-03-31,714,4,128,87
"6064","Hong Kong",2020-04-01,765,4,147,87
"6065","Hong Kong",2020-04-02,802,4,147,87
"6066","Hong Kong",2020-04-03,845,4,173,87
"6067","Hong Kong",2020-04-04,862,4,173,87
"6068","Hong Kong",2020-04-05,890,4,206,87
"6069","Hong Kong",2020-04-06,914,4,216,87
"6070","Hong Kong",2020-04-07,935,4,216,87
"6071","Hong Kong",2020-04-08,960,4,264,87
"6072","Hong Kong",2020-04-09,973,4,293,87
"6073","Hong Kong",2020-04-10,989,4,309,87
"6074","Hong Kong",2020-04-11,1000,4,336,87
"6075","Hong Kong",2020-04-12,1004,4,360,87
"6076","Hong Kong",2020-04-13,1009,4,360,87
"6077","Hong Kong",2020-04-14,1012,4,434,87
"6078","Hong Kong",2020-04-15,1017,4,459,87
"6079","Hong Kong",2020-04-16,1017,4,485,87
"6080","Hong Kong",2020-04-17,1021,4,533,87
"6081","Hong Kong",2020-04-18,1024,4,568,87
"6082","Hong Kong",2020-04-19,1025,4,602,87
"6083","Hong Kong",2020-04-20,1025,4,630,87
"6084","Hong Kong",2020-04-21,1029,4,650,87
"6085","Hong Kong",2020-04-22,1033,4,678,87
"6086","Hong Kong",2020-04-23,1035,4,699,87
"6087","Hong Kong",2020-04-24,1035,4,725,87
"6088","Hong Kong",2020-04-25,1037,4,753,87
"6089","Hong Kong",2020-04-26,1037,4,772,87
"6090","Hong Kong",2020-04-27,1037,4,787,87
"6091","Hong Kong",2020-04-28,1037,4,811,87
"6092","Hong Kong",2020-04-29,1037,4,830,87
"6093","Hong Kong",2020-04-30,1037,4,846,87
"6094","Hong Kong",2020-05-01,1039,4,859,87
"6095","Senegal",2020-03-02,1,0,0,88
"6096","Senegal",2020-03-03,2,0,0,88
"6097","Senegal",2020-03-04,4,0,0,88
"6098","Senegal",2020-03-05,4,0,0,88
"6099","Senegal",2020-03-06,4,0,0,88
"6100","Senegal",2020-03-07,4,0,0,88
"6101","Senegal",2020-03-08,4,0,1,88
"6102","Senegal",2020-03-09,4,0,1,88
"6103","Senegal",2020-03-10,4,0,1,88
"6104","Senegal",2020-03-11,4,0,1,88
"6105","Senegal",2020-03-12,4,0,1,88
"6106","Senegal",2020-03-13,10,0,1,88
"6107","Senegal",2020-03-14,10,0,1,88
"6108","Senegal",2020-03-15,24,0,1,88
"6109","Senegal",2020-03-16,24,0,2,88
"6110","Senegal",2020-03-17,26,0,2,88
"6111","Senegal",2020-03-18,31,0,2,88
"6112","Senegal",2020-03-19,31,0,2,88
"6113","Senegal",2020-03-20,38,0,2,88
"6114","Senegal",2020-03-21,47,0,5,88
"6115","Senegal",2020-03-22,67,0,5,88
"6116","Senegal",2020-03-23,79,0,8,88
"6117","Senegal",2020-03-24,86,0,8,88
"6118","Senegal",2020-03-25,99,0,9,88
"6119","Senegal",2020-03-26,105,0,9,88
"6120","Senegal",2020-03-27,119,0,11,88
"6121","Senegal",2020-03-28,130,0,18,88
"6122","Senegal",2020-03-29,142,0,27,88
"6123","Senegal",2020-03-30,162,0,27,88
"6124","Senegal",2020-03-31,175,0,40,88
"6125","Senegal",2020-04-01,190,1,45,88
"6126","Senegal",2020-04-02,195,1,55,88
"6127","Senegal",2020-04-03,207,1,66,88
"6128","Senegal",2020-04-04,219,2,72,88
"6129","Senegal",2020-04-05,222,2,82,88
"6130","Senegal",2020-04-06,226,2,92,88
"6131","Senegal",2020-04-07,237,2,105,88
"6132","Senegal",2020-04-08,244,2,113,88
"6133","Senegal",2020-04-09,250,2,123,88
"6134","Senegal",2020-04-10,265,2,137,88
"6135","Senegal",2020-04-11,278,2,152,88
"6136","Senegal",2020-04-12,280,2,171,88
"6137","Senegal",2020-04-13,291,2,178,88
"6138","Senegal",2020-04-14,299,2,183,88
"6139","Senegal",2020-04-15,314,2,190,88
"6140","Senegal",2020-04-16,335,2,194,88
"6141","Senegal",2020-04-17,342,2,198,88
"6142","Senegal",2020-04-18,350,3,211,88
"6143","Senegal",2020-04-19,367,3,220,88
"6144","Senegal",2020-04-20,377,5,235,88
"6145","Senegal",2020-04-21,412,5,242,88
"6146","Senegal",2020-04-22,442,6,253,88
"6147","Senegal",2020-04-23,479,6,257,88
"6148","Senegal",2020-04-24,545,7,262,88
"6149","Senegal",2020-04-25,614,7,276,88
"6150","Senegal",2020-04-26,671,9,283,88
"6151","Senegal",2020-04-27,736,9,284,88
"6152","Senegal",2020-04-28,823,9,296,88
"6153","Senegal",2020-04-29,882,9,315,88
"6154","Senegal",2020-04-30,933,9,334,88
"6155","Senegal",2020-05-01,1024,9,356,88
"6156","Tunisia",2020-03-04,1,0,0,89
"6157","Tunisia",2020-03-05,1,0,0,89
"6158","Tunisia",2020-03-06,1,0,0,89
"6159","Tunisia",2020-03-07,1,0,0,89
"6160","Tunisia",2020-03-08,2,0,0,89
"6161","Tunisia",2020-03-09,2,0,0,89
"6162","Tunisia",2020-03-10,5,0,0,89
"6163","Tunisia",2020-03-11,7,0,0,89
"6164","Tunisia",2020-03-12,7,0,0,89
"6165","Tunisia",2020-03-13,16,0,0,89
"6166","Tunisia",2020-03-14,18,0,0,89
"6167","Tunisia",2020-03-15,18,0,0,89
"6168","Tunisia",2020-03-16,20,0,0,89
"6169","Tunisia",2020-03-17,24,0,0,89
"6170","Tunisia",2020-03-18,29,0,0,89
"6171","Tunisia",2020-03-19,39,1,0,89
"6172","Tunisia",2020-03-20,54,1,0,89
"6173","Tunisia",2020-03-21,60,1,0,89
"6174","Tunisia",2020-03-22,75,3,1,89
"6175","Tunisia",2020-03-23,89,3,1,89
"6176","Tunisia",2020-03-24,114,4,1,89
"6177","Tunisia",2020-03-25,173,5,2,89
"6178","Tunisia",2020-03-26,197,6,2,89
"6179","Tunisia",2020-03-27,227,6,2,89
"6180","Tunisia",2020-03-28,278,8,2,89
"6181","Tunisia",2020-03-29,312,8,2,89
"6182","Tunisia",2020-03-30,312,8,3,89
"6183","Tunisia",2020-03-31,394,10,3,89
"6184","Tunisia",2020-04-01,423,12,5,89
"6185","Tunisia",2020-04-02,455,14,5,89
"6186","Tunisia",2020-04-03,495,18,5,89
"6187","Tunisia",2020-04-04,553,18,5,89
"6188","Tunisia",2020-04-05,574,22,5,89
"6189","Tunisia",2020-04-06,596,22,5,89
"6190","Tunisia",2020-04-07,623,23,25,89
"6191","Tunisia",2020-04-08,628,24,25,89
"6192","Tunisia",2020-04-09,643,25,25,89
"6193","Tunisia",2020-04-10,671,25,25,89
"6194","Tunisia",2020-04-11,685,28,43,89
"6195","Tunisia",2020-04-12,707,31,43,89
"6196","Tunisia",2020-04-13,726,34,43,89
"6197","Tunisia",2020-04-14,747,34,43,89
"6198","Tunisia",2020-04-15,780,35,43,89
"6199","Tunisia",2020-04-16,822,37,43,89
"6200","Tunisia",2020-04-17,864,37,43,89
"6201","Tunisia",2020-04-18,864,37,43,89
"6202","Tunisia",2020-04-19,879,38,43,89
"6203","Tunisia",2020-04-20,884,38,148,89
"6204","Tunisia",2020-04-21,884,38,148,89
"6205","Tunisia",2020-04-22,909,38,190,89
"6206","Tunisia",2020-04-23,918,38,190,89
"6207","Tunisia",2020-04-24,922,38,194,89
"6208","Tunisia",2020-04-25,939,38,207,89
"6209","Tunisia",2020-04-26,949,38,216,89
"6210","Tunisia",2020-04-27,967,39,279,89
"6211","Tunisia",2020-04-28,975,40,279,89
"6212","Tunisia",2020-04-29,980,40,294,89
"6213","Tunisia",2020-04-30,994,41,305,89
"6214","Tunisia",2020-05-01,998,41,316,89
"6215","Latvia",2020-03-02,1,0,0,90
"6216","Latvia",2020-03-03,1,0,0,90
"6217","Latvia",2020-03-04,1,0,0,90
"6218","Latvia",2020-03-05,1,0,0,90
"6219","Latvia",2020-03-06,1,0,0,90
"6220","Latvia",2020-03-07,1,0,0,90
"6221","Latvia",2020-03-08,2,0,0,90
"6222","Latvia",2020-03-09,6,0,0,90
"6223","Latvia",2020-03-10,8,0,1,90
"6224","Latvia",2020-03-11,10,0,1,90
"6225","Latvia",2020-03-12,10,0,1,90
"6226","Latvia",2020-03-13,17,0,1,90
"6227","Latvia",2020-03-14,26,0,1,90
"6228","Latvia",2020-03-15,30,0,1,90
"6229","Latvia",2020-03-16,34,0,1,90
"6230","Latvia",2020-03-17,49,0,1,90
"6231","Latvia",2020-03-18,71,0,1,90
"6232","Latvia",2020-03-19,86,0,1,90
"6233","Latvia",2020-03-20,111,0,1,90
"6234","Latvia",2020-03-21,124,0,1,90
"6235","Latvia",2020-03-22,139,0,1,90
"6236","Latvia",2020-03-23,180,0,1,90
"6237","Latvia",2020-03-24,197,0,1,90
"6238","Latvia",2020-03-25,221,0,1,90
"6239","Latvia",2020-03-26,244,0,1,90
"6240","Latvia",2020-03-27,280,0,1,90
"6241","Latvia",2020-03-28,305,0,1,90
"6242","Latvia",2020-03-29,347,0,1,90
"6243","Latvia",2020-03-30,376,0,1,90
"6244","Latvia",2020-03-31,398,0,1,90
"6245","Latvia",2020-04-01,446,0,1,90
"6246","Latvia",2020-04-02,458,0,31,90
"6247","Latvia",2020-04-03,493,1,1,90
"6248","Latvia",2020-04-04,509,1,1,90
"6249","Latvia",2020-04-05,533,1,1,90
"6250","Latvia",2020-04-06,542,1,16,90
"6251","Latvia",2020-04-07,548,2,16,90
"6252","Latvia",2020-04-08,577,2,16,90
"6253","Latvia",2020-04-09,589,3,16,90
"6254","Latvia",2020-04-10,612,3,16,90
"6255","Latvia",2020-04-11,630,3,16,90
"6256","Latvia",2020-04-12,651,5,16,90
"6257","Latvia",2020-04-13,655,5,16,90
"6258","Latvia",2020-04-14,657,5,16,90
"6259","Latvia",2020-04-15,666,5,44,90
"6260","Latvia",2020-04-16,675,5,57,90
"6261","Latvia",2020-04-17,682,5,88,90
"6262","Latvia",2020-04-18,712,5,88,90
"6263","Latvia",2020-04-19,727,5,88,90
"6264","Latvia",2020-04-20,739,5,88,90
"6265","Latvia",2020-04-21,748,9,133,90
"6266","Latvia",2020-04-22,761,11,133,90
"6267","Latvia",2020-04-23,778,11,133,90
"6268","Latvia",2020-04-24,784,12,267,90
"6269","Latvia",2020-04-25,804,12,267,90
"6270","Latvia",2020-04-26,812,12,267,90
"6271","Latvia",2020-04-27,818,13,267,90
"6272","Latvia",2020-04-28,836,13,267,90
"6273","Latvia",2020-04-29,849,15,348,90
"6274","Latvia",2020-04-30,858,15,348,90
"6275","Latvia",2020-05-01,870,16,348,90
"6276","Cyprus",2020-03-09,2,0,0,91
"6277","Cyprus",2020-03-10,3,0,0,91
"6278","Cyprus",2020-03-11,6,0,0,91
"6279","Cyprus",2020-03-12,6,0,0,91
"6280","Cyprus",2020-03-13,14,0,0,91
"6281","Cyprus",2020-03-14,26,0,0,91
"6282","Cyprus",2020-03-15,26,0,0,91
"6283","Cyprus",2020-03-16,33,0,0,91
"6284","Cyprus",2020-03-17,46,0,0,91
"6285","Cyprus",2020-03-18,49,0,0,91
"6286","Cyprus",2020-03-19,67,0,0,91
"6287","Cyprus",2020-03-20,67,0,0,91
"6288","Cyprus",2020-03-21,84,0,0,91
"6289","Cyprus",2020-03-22,95,1,3,91
"6290","Cyprus",2020-03-23,116,1,3,91
"6291","Cyprus",2020-03-24,124,3,3,91
"6292","Cyprus",2020-03-25,132,3,3,91
"6293","Cyprus",2020-03-26,146,3,4,91
"6294","Cyprus",2020-03-27,162,5,15,91
"6295","Cyprus",2020-03-28,179,5,15,91
"6296","Cyprus",2020-03-29,214,5,15,91
"6297","Cyprus",2020-03-30,230,7,22,91
"6298","Cyprus",2020-03-31,262,8,23,91
"6299","Cyprus",2020-04-01,320,9,28,91
"6300","Cyprus",2020-04-02,356,10,28,91
"6301","Cyprus",2020-04-03,396,11,28,91
"6302","Cyprus",2020-04-04,426,11,33,91
"6303","Cyprus",2020-04-05,446,9,37,91
"6304","Cyprus",2020-04-06,465,9,45,91
"6305","Cyprus",2020-04-07,494,9,47,91
"6306","Cyprus",2020-04-08,526,9,52,91
"6307","Cyprus",2020-04-09,564,10,53,91
"6308","Cyprus",2020-04-10,595,10,58,91
"6309","Cyprus",2020-04-11,616,10,61,91
"6310","Cyprus",2020-04-12,633,11,65,91
"6311","Cyprus",2020-04-13,662,12,65,91
"6312","Cyprus",2020-04-14,695,12,65,91
"6313","Cyprus",2020-04-15,715,12,65,91
"6314","Cyprus",2020-04-16,735,12,77,91
"6315","Cyprus",2020-04-17,750,12,77,91
"6316","Cyprus",2020-04-18,761,12,79,91
"6317","Cyprus",2020-04-19,767,12,81,91
"6318","Cyprus",2020-04-20,772,12,81,91
"6319","Cyprus",2020-04-21,784,12,98,91
"6320","Cyprus",2020-04-22,790,13,98,91
"6321","Cyprus",2020-04-23,795,13,98,91
"6322","Cyprus",2020-04-24,804,14,98,91
"6323","Cyprus",2020-04-25,810,14,148,91
"6324","Cyprus",2020-04-26,817,14,148,91
"6325","Cyprus",2020-04-27,822,15,148,91
"6326","Cyprus",2020-04-28,837,15,148,91
"6327","Cyprus",2020-04-29,843,15,148,91
"6328","Cyprus",2020-04-30,850,15,296,91
